RemakeVoiceText,Speaker,SpeakerChar,MyVoiceId,Candidates,MatchType,Source,SpeakerMatch
メニューにないものでもお作りできますよ。,12103,,,,无候选,,
こちらは談話室になっております。ごゆっくり、どうぞ。,12103,,,,无候选,,
ソフトドリンクやお酒も用意しておりますので遠慮なくお申し付け下さい。,12103,,,,无候选,,
ようやく自分の家にもどって来たような気がするよ。,12244,,,,无候选,,
やっぱりこの城の警備は俺たち王国軍の仕事だよな。,12244,,,,无候选,,
あのリシャール大佐がクーデターの首謀者だなんて……,12245,,,,无候选,,
僕も王国軍の一員としてなんとも言えない気分だよ。,12245,,,,无候选,,
うっわ～……,0,001,0010120051,0010120051,唯一,script,对应
当然と言えば当然だけど……,1,002,0020120052,0020120052,唯一,script,对应
今まで見てきたどの屋敷よりも圧倒的に豪華だね。,1,002,0020120053,0020120053,唯一,script,对应
ただ豪華なだけじゃなくて歴史と伝統を感じさせる壮麗さ……,7,008,0080120054,0080120054,唯一,script,对应
つくづく、旧き王国の格式と伝統を感じさせるねえ。,7,008,0080120055,0080120055,唯一,script,对应
ようこそ、グランセル城へ。,114,061,,,无候选,,
ジン選手御一行でいらっしゃいますわね？,114,061,,,无候选,,
（げげっ……カノーネ大尉……）,0,001,0010120058,0010120058,唯一,script,对应
（予想してなかったわけじゃないけど……）,1,002,0020120059,0020120059,唯一,script,对应
ああ、そうだ。公爵さんの招待を受けて参上した。,7,008,0080120060,0080120060,唯一,script,对应
えっと……あんたは？,7,008,0080120061,0080120061,唯一,script,对应
うふふ、申し遅れました。,114,061,0610120062,0610120062,唯一,script,对应
グランセル城の警備を担当する情報部のカノーネ大尉と申します。,114,061,0610120063,0610120063,唯一,script,对应
ジン選手御一行におかれましては御優勝、おめでとうございます。,114,061,0610120064,0610120064,唯一,script,对应
試合を拝見させていただきましたが凜々しくて、本当に素敵でしたわ。,114,061,0610120065,0610120065,唯一,script,对应
いやあ～、それほどでも。,7,008,0080120066,0080120066,唯一,script,对应
そちらこそ、その若さと美貌で軍の大尉とは本当に驚きですな。,7,008,0080120067,0080120067,唯一,script,对应
よほど優秀でいらっしゃるのだろう。,7,008,0080120068,0080120068,唯一,script,对应
まあ……お上手でいらっしゃいますこと。,114,061,0610120069,0610120069,唯一,script,对应
でも、そちらの若き遊撃士殿ほどではありませんわ。,114,061,0610120070,0610120070,唯一,script,对应
……！,0,001,0010120071,0010120071,唯一,script,对应
………………………………,1,002,0020120072,0020120072,唯一,script,对应
エステル・ブライトさん。ヨシュア・ブライトさん。,114,061,0610120073,0610120073,唯一,script,对应
ツァイスでの事件以来ですわね？,114,061,0610120074,0610120074,唯一,script,对应
……うん、そうね。,0,001,0010120075,0010120075,唯一,script,对应
ご無沙汰していました。,1,002,0020120076,0020120076,唯一,script,对应
あいにくですが、ラッセル博士の一件はまだ解決していないのです。,114,061,0610120077,0610120077,唯一,script,对应
どうやら、博士と孫娘さんを誘拐した不届き者がいるらしくて。,114,061,0610120078,0610120078,唯一,script,对应
エステルさんたちにお心当たりはないかしら？,114,061,0610120079,0610120079,唯一,script,对应
さ、さあ～。ぜんっぜん心当たりないわねぇ。,0,001,0010120080,0010120080,唯一,script,对应
あの事件は正遊撃士に任せて僕たちは王都に向かいましたから。,1,002,0020120081,0020120081,唯一,script,对应
その後の続報も聞いていません。,1,002,0020120082,0020120082,唯一,script,对应
そう……ふふ。それは本当に残念ですわ。,114,061,0610120083,0610120083,唯一,script,对应
まあ、情報部の力をもってすれば誘拐犯の逮捕も時間の問題でしょう。,114,061,0610120084,0610120084,唯一,script,对应
楽しみに待っていてくださいね。,114,061,0610120085,0610120085,唯一,script,对应
（こ、この雌ギツネ～……）,0,001,0010120086,0010120086,唯一,script,对应
分かりました。,1,002,0020120087,0020120087,唯一,script,对应
博士は僕たちにとっても恩人なのでよろしくお願いします。,1,002,0020120088,0020120088,唯一,script,对应
それはもちろん……,114,061,0610120089,0610120089,唯一,script,对应
さて、それでは皆さんをお部屋までご案内申し上げましょう。,114,061,0610120090,0610120090,唯一,script,对应
シアさん……あとはお任せしてもいいかしら？,114,061,0610120091,0610120091,唯一,script,对应
はい……お任せくださいませ。,12097,230,2300120092,2300120092,唯一,script,对应
念を押しておきますが……,114,061,0610120093,0610120093,唯一,script,对应
お客様に、つまらない話をして失礼をかけることがないように。,114,061,0610120094,0610120094,唯一,script,对应
いいですわね？,114,061,0610120095,0610120095,唯一,script,对应
は、はい……わかっております。,12097,230,2300120096,2300120096,唯一,script,对应
うふふ、それでよろしい。,114,061,0610120097,0610120097,唯一,script,对应
それでは皆さん。よき夕べをお過ごしください。,114,061,0610120098,0610120098,唯一,script,对应
わたくしは、これで失礼しますわ。,114,061,0610120099,0610120099,唯一,script,对应
うーん、なかなかイイ女だねぇ。,7,008,0080120100,0080120100,唯一,script,对应
ジンさん、悪趣味ねえ……,0,001,0010120101,0010120101,唯一,script,对应
あんな雌ギツネっぽいののどこがいいっていうのよ。,0,001,0010120102,0010120102,唯一,script,对应
ああいう人がジンさんのタイプなんですか？,1,002,0020120103,0020120103,唯一,script,对应
はは、ああいうのに限って根が純情だったりするんだよな。,7,008,0080120104,0080120104,唯一,script,对应
そのギャップが、またそそるっつーか。,7,008,0080120105,0080120105,唯一,script,对应
ダメだこりゃ……,0,001,0010120106,0010120106,唯一,script,对应
どうでもいいけど何だかオジサンっぽいわよ。,0,001,0010120107,0010120107,唯一,script,对应
ガーン！,7,008,0080120108,0080120108,唯一,script,对应
あ、あの……,12097,230,2300120109,2300120109,唯一,script,对应
あ、ゴメンゴメン。,0,001,0010120110,0010120110,唯一,script,对应
あたしたちを部屋まで案内してくれるんだっけ？,0,001,0010120111,0010120111,唯一,script,对应
はい……ご案内させていただきます。,12097,230,2300120112,2300120112,唯一,script,对应
申し遅れました。私、侍女のシアと申します。,12097,230,2300120113,2300120113,唯一,script,对应
今夜の晩餐会から明日まで皆さんのお世話をさせて頂きます。,12097,230,2300120114,2300120114,唯一,script,对应
何か不便がございましたらいつでもお申し付けくださいませ。,12097,230,2300120115,2300120115,唯一,script,对应
ああ、よろしく頼むぜ。,7,008,0080120116,0080120116,唯一,script,对应
それでは部屋まで案内していただけますか？,1,002,0020120117,0020120117,唯一,script,对应
あ、はい。お部屋はお２階にございます。,12097,230,2300120118,2300120118,唯一,script,对应
ふわ～っ！,0,001,0010120119,0010120119,唯一,script,对应
あの巨大なシャンデリアもつくづく豪華絢爛ね～。,0,001,,,无候选,,
エステル、騒がないの。,1,002,0020120121,0020120121,唯一,script,对应
ところで、そちらの入口は……？,1,002,0020120122,0020120122,唯一,script,对应
《謁見の間》ですわ。,12097,230,2300120123,2300120123,唯一,script,对应
女王陛下が来客に会われる時にお使いになられます。,12097,230,2300120124,2300120124,唯一,script,对应
最近は使われておりませんが……,12097,230,2300120125,2300120125,唯一,script,对应
……なるほど。,1,002,0020120126,0020120126,唯一,script,对应
しかし、女王陛下の病気はそんなに悪いのかい？,7,008,0080120127,0080120127,唯一,script,对应
もうすぐ生誕祭なんだろう？,7,008,0080120128,0080120128,唯一,script,对应
い、いえ……,12097,230,2300120129,2300120129,唯一,script,对应
最近では、陛下のお世話は女官長がなさっているのです。,12097,230,2300120130,2300120130,唯一,script,对应
私はその、あまりそういった事は知らされていなくて……,12097,230,2300120131,2300120131,唯一,script,对应
そ、それでは参りましょう。,12097,230,2300120132,2300120132,唯一,script,对应
こちらが皆様にお泊まりになって頂くお部屋です。,12097,230,2300120133,2300120133,唯一,script,对应
どうぞ、中にお入りください。,12097,230,2300120134,2300120134,唯一,script,对应
う、うん……,0,001,0010120135,0010120135,唯一,script,对应
それでは失礼します。,1,002,0020120136,0020120136,唯一,script,对应
うっわ……,0,001,0010120137,0010120137,唯一,script,对应
こんな所に泊まれるなんてちょっと想像できなかったな……,1,002,0020120138,0020120138,唯一,script,对应
いやあ～、何ていうかいい土産話になりそうだぜ。,7,008,0080120139,0080120139,唯一,script,对应
晩餐会が始まるまでしばらくあるかと存じます。,12097,230,2300120140,2300120140,唯一,script,对应
城内は自由に見学していただいて構いませんが、警備上の理由で立入禁止にしている区画があります。,12097,230,2300120141,2300120141,唯一,script,对应
くれぐれも立入はご遠慮ください。,12097,230,2300120142,2300120142,唯一,script,对应
えっと、具体的にはどういう所がダメなわけ？,0,001,0010120143,0010120143,唯一,script,对应
まずは、女王陛下がいらっしゃる女王宮ですね。,12097,230,2300120144,2300120144,唯一,script,对应
屋上にある空中庭園の一角に築かれた小宮殿ですわ。,12097,230,2300120145,2300120145,唯一,script,对应
空中庭園……すごく綺麗そうな雰囲気ねえ。,0,001,0010120146,0010120146,唯一,script,对应
うふふ、生誕祭の時にはそこのテラスから王都の市民に陛下が挨拶してくださるんです。,12097,230,2300120147,2300120147,唯一,script,对应
空中庭園に出るくらいなら大丈夫だと思いますよ。,12097,230,2300120148,2300120148,唯一,script,对应
それと、他の立入禁止場所ですが……,12097,230,2300120149,2300120149,唯一,script,对应
１階にある親衛隊の詰所と地下の宝物庫がそうなっております。,12097,230,2300120150,2300120150,唯一,script,对应
親衛隊の詰所っていうと……,1,002,0020120151,0020120151,唯一,script,对应
たしかテロリストとして指名手配されてる連中らしいな？,7,008,0080120152,0080120152,唯一,script,对应
は、はい……,12097,230,2300120153,2300120153,唯一,script,对应
現在、その詰所は情報部の方々が使用されています。,12097,230,2300120154,2300120154,唯一,script,对应
立入は禁じられているのでどうかご了承くださいませ。,12097,230,2300120155,2300120155,唯一,script,对应
だいたい判りました。,1,002,0020120156,0020120156,唯一,script,对应
ところで、晩餐会に招待されている他の方々はどうしているんですか？,1,002,0020120157,0020120157,唯一,script,对应
すでに全員、お見えになっていますわ。,12097,230,2300120158,2300120158,唯一,script,对应
たぶん、それぞれのお部屋で寛いでいらっしゃるかと思います。,12097,230,,,无候选,,
そうですか……,1,002,0020120160,0020120160,唯一,script,对应
それじゃあもうクラウス市長も来てるんだ。,0,001,0010120161,0010120161,唯一,script,对应
はい、先ほどいらっしゃったばかりですわ。,12097,230,2300120162,2300120162,唯一,script,对应
それでは私は失礼しますが……,12097,230,2300120163,2300120163,唯一,script,对应
何か御用がございましたら１階の控室までご連絡ください。,12097,230,2300120164,2300120164,唯一,script,对应
さてと……,0,001,0010120165,0010120165,唯一,script,对应
……ねえ、ジンさん。,0,001,0010120166,0010120166,唯一,script,对应
あたしたち、ちょっとお城の中を見物しに行きたいんだけど……,0,001,0010120167,0010120167,唯一,script,对应
晩餐会が始まるまでには戻ります。,1,002,0020120168,0020120168,唯一,script,对应
やれやれ、試合の後だっていうのに若いモンはタフだねえ。,7,008,0080120169,0080120169,唯一,script,对应
いいぜ、行ってきな。,7,008,0080120170,0080120170,唯一,script,对应
俺はメシまで、この豪勢な部屋でのんびりと休ませてもらうぜ。,7,008,0080120171,0080120171,唯一,script,对应
晩餐会が始まるまでにできる限りのことをしなくちゃ。,0,001,0010120172,0010120172,唯一,script,对应
まずは、ユリアさんが言ってたヒルダ夫人に会わなくちゃね。,0,001,0010120173,0010120173,唯一,script,对应
それと、他の招待客にも会って挨拶をしておいた方がいいと思う。,1,002,0020120174,0020120174,唯一,script,对应
多分、顔見知りが多いだろうからね。,1,002,0020120175,0020120175,唯一,script,对应
あ……メイベル市長！？,0,001,0010120198,0010120198,唯一,script,对应
それにリラさんも……,1,002,0020120199,0020120199,唯一,script,对应
エステル様に、ヨシュア様……,126,037,0370120200,0370120200,唯一,script,对应
ふふ、やっと会えましたわね。,125,036,0360120201,0360120201,唯一,script,对应
お２人が訪ねてきてくださるのを今か今かと待っていましたのよ。,125,036,0360120202,0360120202,唯一,script,对应
やっぱりメイベル市長も晩餐会に招待されてたのね。,0,001,0010120203,0010120203,唯一,script,对应
あれ、でもどうしてあたしたちが来るって……？,0,001,0010120204,0010120204,唯一,script,对应
クラウス市長から聞いたんですの。,125,036,0360120205,0360120205,唯一,script,对应
お２人が、武術大会に出場して見事優勝して晩餐会に招かれたって。,125,036,0360120206,0360120206,唯一,script,对应
はあ、そうと知っていれば他の仕事を全部なげうってでもお２人の応援に来ましたのに……,125,036,0360120207,0360120207,唯一,script,对应
お言葉ですが、お嬢様……,126,037,0370120208,0370120208,唯一,script,对应
その時は、お嬢様ご自身が後々苦労することになるだけでは？,126,037,0370120209,0370120209,唯一,script,对应
う～、そんなの分かってますわ。,125,036,0360120210,0360120210,唯一,script,对应
あはは……相変わらず忙しそうなのね。,0,001,0010120211,0010120211,唯一,script,对应
まったく、女王陛下ならともかくあの公爵主催の晩餐会などに出るヒマなどありませんのに……,125,036,0360120212,0360120212,唯一,script,对应
軍の女性士官が執拗に出席するように促してきて仕方なく王都に来たんですの。,125,036,0360120213,0360120213,唯一,script,对应
情報部のカノーネ大尉ですね？,1,002,0020120214,0020120214,唯一,script,对应
ええ、その方。,125,036,0360120215,0360120215,唯一,script,对应
応対は丁寧ですが、慇懃無礼でどうも好きになれませんでしたわ。,125,036,0360120216,0360120216,唯一,script,对应
最近、モルガン将軍ともほとんど連絡が取れませんし……,125,036,0360120217,0360120217,唯一,script,对应
それって……,0,001,0010120218,0010120218,唯一,script,对应
ハーケン門に連絡は取れないんですか？,1,002,0020120219,0020120219,唯一,script,对应
『将軍は留守』の一点張りで門前払いといった感じですわ。,125,036,0360120220,0360120220,唯一,script,对应
何でも、テロ事件の対策のため忙しくしてらっしゃるそうです。,125,036,0360120221,0360120221,唯一,script,对应
ひょっとしたら、今夜の晩餐会で会えるかと思いましたけど……,125,036,0360120222,0360120222,唯一,script,对应
どうやら出席はされないようですね。,125,036,0360120223,0360120223,唯一,script,对应
そうなんだ……,0,001,0010120224,0010120224,唯一,script,对应
市長はどう思われます？,1,002,0020120225,0020120225,唯一,script,对应
この時期に、市長たちを集めて晩餐会が開かれるということを……,1,002,0020120226,0020120226,唯一,script,对应
そうですわね……,125,036,0360120227,0360120227,唯一,script,对应
女王陛下が主催されたのであれば何か重要な発表があると思いますが……,125,036,0360120228,0360120228,唯一,script,对应
今回は公爵閣下のヒマ潰しに付き合わされただけだと思いますわ。,125,036,0360120229,0360120229,唯一,script,对应
陛下の代理という立場を利用して威張り散らしたいだけなのでしょう。,125,036,0360120230,0360120230,唯一,script,对应
うーん、あり得るかも……,0,001,0010120231,0010120231,唯一,script,对应
でも案外、その程度の理由なのかもしれませんね。,1,002,0020120232,0020120232,唯一,script,对应
まあ、ここのグランシェフは王国一の腕前とも言われていますし……,125,036,0360120233,0360120233,唯一,script,对应
せいぜい美味しいものを食べて女王陛下のお見舞いをしたらとっととボースに帰ることにしますわ。,125,036,0360120234,0360120234,唯一,script,对应
おお、来たか。エステル君、ヨシュア君。,124,034,0340120269,0340120269,唯一,script,对应
フフ、久しぶりだのう。,145,053,0530120270,0530120270,唯一,script,对应
あれ……学園長先生！？,0,001,0010120271,0010120271,唯一,script,对应
ひょっとして、学園長も晩餐会に招待されたんですか？,1,002,0020120272,0020120272,唯一,script,对应
うむ、今日の定期船でルーアンから飛んで来たのだよ。,145,053,0530120273,0530120273,唯一,script,对应
それよりも、市長から聞いたよ。武術大会で優勝したそうだね？,145,053,0530120274,0530120274,唯一,script,对应
ジル君たちが聞いたら喜ぶだろう。,145,053,0530120275,0530120275,唯一,script,对应
えへへ……どうもありがとうございます。,0,001,0010120276,0010120276,唯一,script,对应
それにしても、学園長まで招待されているとは思いませんでした。,1,002,0020120277,0020120277,唯一,script,对应
コリンズ学園長といえば王国会議にも出席されているリベール随一の賢人じゃからな。,124,034,0340120278,0340120278,唯一,script,对应
晩餐会に招待されても何ら不思議ではないといえよう。,124,034,0340120279,0340120279,唯一,script,对应
はは、賢人というのはさすがに持ち上げすぎでしょう。,145,053,0530120280,0530120280,唯一,script,对应
えっと……王国会議って？,0,001,0010120281,0010120281,唯一,script,对应
年に一度開かれている王国全体の問題を決める会議だよ。,1,002,0020120282,0020120282,唯一,script,对应
女王陛下や、各地の市長、各界の代表者が集まって様々な問題を協議するんだ。,1,002,0020120283,0020120283,唯一,script,对应
へ～、そんなものがあるんだ。,0,001,0010120284,0010120284,唯一,script,对应
じゃあ、その時と同じメンバーが今日の晩餐会には招待されているのね。,0,001,0010120285,0010120285,唯一,script,对应
いや……実質、半数にしか過ぎない。,145,053,0530120286,0530120286,唯一,script,对应
女王陛下は御不調であるしモルガン将軍は軍務で忙しい……,145,053,0530120287,0530120287,唯一,script,对应
ルーアンのダルモア市長は例の事件で逮捕されてしまった。,145,053,0530120288,0530120288,唯一,script,对应
そして、ラッセル博士は……,145,053,0530120289,0530120289,唯一,script,对应
あの人の事件に関してはいまだに不可解な点が多いですのう。,124,034,0340120290,0340120290,唯一,script,对应
親衛隊も加わっていたという大規模なテロ組織の仕業というのはどこまで本当なのやら……,124,034,0340120291,0340120291,唯一,script,对应
まったく、このような状況で晩餐会とは正気とも思えんですわい。,124,034,0340120292,0340120292,唯一,script,对应
………………………………,0,001,0010120293,0010120293,唯一,script,对应
………………………………,0,002,0020120294,0020120294,唯一,script,对应
まあ、公爵閣下の真意がどこにあるかを確かめるためにも晩餐会に出る必要はありそうですな。,145,053,0530120295,0530120295,唯一,script,对应
女王陛下へのお見舞いを許していただく必要もありますし。,145,053,0530120296,0530120296,唯一,script,对应
うんうん。まさにそれが一番の問題ですのう。,124,034,0340120297,0340120297,唯一,script,对应
このグランセル城に来て陛下のご尊顔を拝見できぬことほど馬鹿げた話はありませんからなぁ。,124,034,0340120298,0340120298,唯一,script,对应
それにクローディア姫にも久しぶりにお会いしたいものじゃ。,124,034,0340120299,0340120299,唯一,script,对应
クローディア姫って……たしか女王様のお孫さんよね。,0,001,0010120300,0010120300,唯一,script,对应
その方もグランセル城に住んでいらっしゃるんですか？,1,002,0020120301,0020120301,唯一,script,对应
いや、普段は別の場所で暮らしてらっしゃるそうじゃが。,124,034,0340120302,0340120302,唯一,script,对应
ただ、数日ほど前から王都に来ているとは聞いておるぞ。,124,034,0340120303,0340120303,唯一,script,对应
へえ、そうなんだ……,0,001,0010120304,0010120304,唯一,script,对应
うーん、機会があったら一度でいいから見てみたいわねぇ。,0,001,0010120305,0010120305,唯一,script,对应
フフ、君たちならばきっとお目にかかる機会もあるだろう。,145,053,0530120306,0530120306,唯一,script,对应
おお……エステル君、ヨシュア君！,132,055,0550120334,0550120334,唯一,script,对应
工房長さん！やっぱり招待されていたんだ。,0,001,0010120335,0010120335,唯一,script,对应
市長クラスの人が来ているから工房長もそうだと思っていました。,1,002,0020120336,0020120336,唯一,script,对应
君たちの方こそまさか武術大会で優勝してグランセル城に入りこむとはな。,132,055,0550120337,0550120337,唯一,script,对应
いやはや……さすがカシウスさんの子供たちだ。,132,055,0550120338,0550120338,唯一,script,对应
えへへ……色々な人に助けてもらったけどね。,0,001,0010120339,0010120339,唯一,script,对应
ところで、ここ数日間に何か動きはありましたか？,1,002,0020120340,0020120340,唯一,script,对应
うむ……君たちが王都に向かった直後、情報部のカノーネ大尉が来たんだ。,132,055,0550120341,0550120341,唯一,script,对应
晩餐会への出席は断れなかったが要塞への侵入工作については何とかごまかすことができたよ。,132,055,0550120342,0550120342,唯一,script,对应
逃亡中のラッセル博士たちもまだ軍に見つかっていないようだ。,132,055,0550120343,0550120343,唯一,script,对应
ただ、この状況が長く続けば捕まるのは時間の問題だろうな……,132,055,0550120344,0550120344,唯一,script,对应
そっか……,0,001,0010120345,0010120345,唯一,script,对应
先ほど、陛下をお見舞いしたいとカノーネ大尉に頼んではみたがあっさりと断られてしまったよ。,132,055,0550120346,0550120346,唯一,script,对应
やはり直接会うのは難しそうだぞ？,132,055,0550120347,0550120347,唯一,script,对应
そうみたいね……でも、アテはあるから大丈夫！,0,001,0010120348,0010120348,唯一,script,对应
何としても博士の伝言を女王陛下に届けます。,1,002,0020120349,0020120349,唯一,script,对应
……お話は分かりました。,121,065,0650120535,0650120535,唯一,script,对应
ラッセル博士の伝言を女王陛下に直接伝えたいと……,121,065,0650120536,0650120536,唯一,script,对应
つまり、そういう事ですわね？,121,065,0650120537,0650120537,唯一,script,对应
はい……そうなんです。,0,001,0010120538,0010120538,唯一,script,对应
女王様が本当に調子が悪かったらちょっと考え直しますけど……,0,001,0010120539,0010120539,唯一,script,对应
それは問題ないでしょうが……,121,065,0650120540,0650120540,唯一,script,对应
女王宮は、先ほどの特務兵によって２４時間監視されている状況です。,121,065,0650120541,0650120541,唯一,script,对应
中に入れるのは、公爵閣下と大佐殿、そして身の回りの世話を仰せつかった私や侍女たちだけなのです。,121,065,0650120542,0650120542,唯一,script,对应
ということは、やっぱり面会するのは難しそうね……,0,001,0010120543,0010120543,唯一,script,对应
どうする、エステル？,1,002,0020120544,0020120544,唯一,script,对应
博士の伝言を、ヒルダ夫人に伝えてもらう手もあるけど……,1,002,0020120545,0020120545,唯一,script,对应
うーん、でもやっぱり直接会って話がしたいかも……,0,001,0010120546,0010120546,唯一,script,对应
デュナン公爵の狙いにリシャール大佐の目的……,0,001,0010120547,0010120547,唯一,script,对应
色々と判らないことも多いしね。,0,001,0010120548,0010120548,唯一,script,对应
……エステル殿、ヨシュア殿。,121,065,0650120549,0650120549,唯一,script,对应
私に少々考えがあります。,121,065,0650120550,0650120550,唯一,script,对应
晩餐会が終わったらまたここに来て頂けますか？,121,065,0650120551,0650120551,唯一,script,对应
え、それって……,0,001,0010110369,0010110369,唯一,script,对应
僕たちが女王陛下にお会いできる手段があるということでしょうか？,1,002,0020120553,0020120553,唯一,script,对应
そう考えて頂いても結構です。,121,065,0650120554,0650120554,唯一,script,对应
難しいかもしれませんが……試す価値はあるかもしれません。,121,065,0650120555,0650120555,唯一,script,对应
ただ、いささか用意が必要なので晩餐会が終わってからでもいいですか？,121,065,0650120556,0650120556,唯一,script,对应
やった、ラッキー！,0,001,0010120557,0010120557,唯一,script,对应
わかりました。晩餐会が終わったら伺います。,1,002,0020120558,0020120558,唯一,script,对应
お待ちしております。,121,065,0650120559,0650120559,唯一,script,对应
ああ、晩餐会のことですが……,121,065,0650120560,0650120560,唯一,script,对应
料理の下ごしらえがあるのでもうしばらくお待ちください。,121,065,0650120561,0650120561,唯一,script,对应
料理の下ごしらえが終わったのでそろそろ晩餐会も始まると思います。,121,065,0650120563,0650120563,唯一,script,对应
一度、お部屋に戻った方がいいかもしれませんね。,121,065,0650120564,0650120564,唯一,script,对应
さてと、これで一通り回れたかな。,0,001,,,无候选,,
うん、そろそろ部屋に戻ってジンさんと合流しようか。,1,002,,,无候选,,
よう、エステル、ヨシュア。ずいぶんと遅かったじゃないか。,7,008,0080120572,0080120572,唯一,script,对应
そろそろ晩餐会が始まる時間だぜ？,7,008,0080120573,0080120573,唯一,script,对应
ごめん、ジンさん。,0,001,0010120574,0010120574,唯一,script,对应
あちこち見物していたらつい時間を忘れちゃってさ～。,0,001,0010120575,0010120575,唯一,script,对应
それに、各地の市長さんたちと色々と話してきちゃったの。,0,001,0010120576,0010120576,唯一,script,对应
へえ、お前さんたちお偉いさんと知り合いだったのか？,7,008,0080120577,0080120577,唯一,script,对应
ロレントの市長さんとは普段から親しくさせてもらっているんです。,1,002,0020120578,0020120578,唯一,script,对应
他の方たちとも、旅をしている時に知り合った方々ばかりです。,1,002,0020120579,0020120579,唯一,script,对应
なるほどな。,7,008,0080120580,0080120580,唯一,script,对应
確かに遊撃士の仕事をしてたらお偉いさんと知り合う機会は多いか。,7,008,0080120581,0080120581,唯一,script,对应
しかし、その様子じゃ、ずいぶん活躍してるみたいじゃないか？,7,008,0080120582,0080120582,唯一,script,对应
えへへ……それほどでも。,0,001,0010120583,0010120583,唯一,script,对应
ジンさんは、王都に来てから何か遊撃士の仕事はやったの？,0,001,0010120584,0010120584,唯一,script,对应
たしか、他の国でも同じように仕事ができるのよね？,0,001,0010120585,0010120585,唯一,script,对应
ああ、正遊撃士だったら国籍に関係なく仕事ができるが……,7,008,0080120586,0080120586,唯一,script,对应
予選だの、大使館の手続だので仕事を請けてるヒマはなかったな。,7,008,0080120587,0080120587,唯一,script,对应
まあ、他にも遊撃士が４人いたから出る幕がなかったとも言えるがね。,7,008,0080120588,0080120588,唯一,script,对应
確かにこれだけ遊撃士が集まったら大抵の事件はすぐ解決しそうですね。,1,002,0020120589,0020120589,唯一,script,对应
ただ、王都に集中している分、他の地方支部は大変そうですけど……,1,002,0020120590,0020120590,唯一,script,对应
わはは、そうかもしれんなぁ。,7,008,0080120591,0080120591,唯一,script,对应
うう、なんだか今さら申しわけない気がしてきたわね。,0,001,0010120592,0010120592,唯一,script,对应
シェラ姉、ロレントで今ごろどうしてるのかしら……,0,001,0010120593,0010120593,唯一,script,对应
たしか前にもその名前を口にしていたが……,7,008,0080120594,0080120594,唯一,script,对应
そのシェラ姉ってのはひょっとしてシェラザードのことか？,7,008,0080120595,0080120595,唯一,script,对应
え……知ってるの！？,0,001,0010120596,0010120596,唯一,script,对应
はい、僕たちの先輩で昔から親しくさせてもらっています。,1,002,0020120597,0020120597,唯一,script,对应
なるほど、そうだったのか。,7,008,0080120598,0080120598,唯一,script,对应
前に、彼女がカルバードに来た時に知り合ったことがあってな。,7,008,0080120599,0080120599,唯一,script,对应
いい師に恵まれていたらしく若いながらも見所がある娘だった。,7,008,0080120600,0080120600,唯一,script,对应
（その師って……）,0,001,0010120601,0010120601,唯一,script,对应
（うん、父さんのことだね。）,1,002,0020120602,0020120602,唯一,script,对应
失礼します。晩餐会の支度が整いました。,12097,230,2300120603,2300120603,唯一,script,对应
ご案内してもよろしいでしょうか？,12097,230,2300120604,2300120604,唯一,script,对应
おお、待ちくたびれちまったぜ。,7,008,0080120605,0080120605,唯一,script,对应
さ～てと、それじゃあタダメシにありつくとするかね。,7,008,0080120606,0080120606,唯一,script,对应
うん、さすがに試合の後だからすっごくお腹が空いてきちゃった。,0,001,0010120607,0010120607,唯一,script,对应
さ～、食べまくるわよ～♪,0,001,0010120608,0010120608,唯一,script,对应
あの、２人とも……,1,002,0020120609,0020120609,唯一,script,对应
一応、テーブルマナーなんかも忘れない方がいいと思うけど……,1,002,0020120610,0020120610,唯一,script,对应
えっと……これって夕食会なのよね？,0,001,0010120611,0010120611,唯一,script,对应
どうして食器だけが並んで肝心の料理がないの？,0,001,0010120612,0010120612,唯一,script,对应
なんかナイフとフォークがいっぱい並べられてるし……,0,001,0010120613,0010120613,唯一,script,对应
正式なディナーだからね。,1,002,0020120614,0020120614,唯一,script,对应
前菜から順番に色々な料理が出てくるんだ。,1,002,0020120615,0020120615,唯一,script,对应
あと、ナイフとフォークは外側から使っていくんだよ。,1,002,0020120616,0020120616,唯一,script,对应
うぐ……テーブルマナーってやつね。,0,001,0010120617,0010120617,唯一,script,对应
ちょっと緊張してきちゃった。,0,001,0010120618,0010120618,唯一,script,对应
うふふ……あまり気にする事ありませんわ。,125,036,0360120619,0360120619,唯一,script,对应
料理というものは美味しく頂くのが一番ですから。,125,036,0360120620,0360120620,唯一,script,对应
マナーや礼儀作法は二の次ですわ。,125,036,0360120621,0360120621,唯一,script,对应
そうじゃそうじゃ。,124,034,0340120622,0340120622,唯一,script,对应
聞けば、君たち２人は出席しておる者たち全員と知り合いだそうじゃないか。,124,034,0340120623,0340120623,唯一,script,对应
固くなる必要はなかろう。,124,034,0340120624,0340120624,唯一,script,对应
あ、それもそっか♪,0,001,0010120625,0010120625,唯一,script,对应
それで納得しないでよ……,1,002,0020120626,0020120626,唯一,script,对应
そういえば、そちらの方はナイフとフォークでよろしいんですの？,125,036,0360120627,0360120627,唯一,script,对应
東方の方々は、お箸の方が得意だと聞きましたけど。,125,036,0360120628,0360120628,唯一,script,对应
ほう、よくご存じですな。,7,008,0080120629,0080120629,唯一,script,对应
ですが、郷に入っては郷に従えとも言いますからな。,7,008,0080120630,0080120630,唯一,script,对应
不調法ながらナイフとフォークを使わせてもらいますよ。,7,008,0080120631,0080120631,唯一,script,对应
